variant,d_AUC,d_AUC_pct,d_AP,d_AP_pct,d_F1,d_F1_pct,d_Precision,d_Precision_pct,d_Recall,d_Recall_pct,d_Brier,d_Brier_pct
logreg,0.011583157789946119,1.4514545498716982,0.007627021065934797,3.920296910744258,0.005655888217027449,2.0351857582408313,0.006309456644674111,3.0264553322031302,0.0004587155963302614,0.11009174311926273,0.00032103228722187016,0.6221288692994609
logreg_bal,0.01160397736559049,1.4509256149121266,0.007548308832073247,3.928086249564793,0.01024837806251222,3.7245329224388817,0.0048039359252441405,2.3932335336670807,0.02951070336391437,6.7482517482517475,0.00385775142907252,2.05908530292434
logreg_smote,0.012298843988043595,1.5511732125116544,0.0073684323198550394,3.932263534966513,0.0048488253139812865,1.7713444308012787,0.007628241217030041,3.707713204851886,-0.007645259938837912,-1.8698578908002972,0.0033046549026378713,1.9341741207176966
rf_bal,0.009769607275254999,1.2151480972303754,0.004260693394144588,2.117308804708318,0.0024953892653826193,0.8826067691889534,-0.004984247643285061,-2.350717805230658,0.034097859327217095,8.038932948810375,0.002370318200960758,1.3367348793368428
lgbm,0.011755740026679118,1.43519001384106,0.008643496378052756,3.57182023464777,0.008964091018364817,2.9561762912490064,0.004261417508443638,1.7879187660196738,0.021100917431192634,5.064220183486232,0.00038546321622449226,0.7715483230656653
xgb,0.012383581461815285,1.5155552181121525,0.010066763978503118,4.259133263188017,0.006401596780096108,2.1316428167056136,-0.012881981466606102,-5.328727055746552,0.06850152905198775,17.283950617283946,0.0004303809643092446,0.8580344892884068
